fund_code,announcement_date,event_date,title,content,source_url
560680.SH,20240119,,广发中证主要消费交易型开放式指数证券投资基金2023年第4季度报告,定期报告(基金) 季度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-19/560680_20240119_Y3JO.pdf
560680.SH,20240119,,广发基金管理有限公司关于旗下基金2023年第4季度报告提示性公告,定期报告(基金) 季度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-19/560680_20240119_WDCW.pdf
562010.SH,20240119,,华宝中证绿色能源交易型开放式指数证券投资基金2023年第4季度报告,定期报告(基金) 季度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-19/562010_20240119_59TV.pdf
562590.SH,20240119,,华夏中证半导体材料设备主题交易型开放式指数证券投资基金2023年第4季度报告,定期报告(基金) 季度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-19/562590_20240119_1VBU.pdf
562920.SH,20240119,,易方达中证信息安全主题交易型开放式指数证券投资基金2023年第4季度报告,定期报告(基金) 季度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-19/562920_20240119_4BNB.pdf
562920.SH,20240119,,易方达基金管理有限公司旗下基金2023年第4季度报告提示性公告,定期报告(基金) 季度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-19/562920_20240119_DDB0.pdf
562960.SH,20240119,,关于易方达中证绿色电力交易型开放式指数证券投资基金可能触发基金合同终止情形的提示性公告,临时报告(基金) 提示性公告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-19/562960_20240119_X72R.pdf
562960.SH,20240119,,易方达中证绿色电力交易型开放式指数证券投资基金2023年第4季度报告,定期报告(基金) 季度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-19/562960_20240119_PI4U.pdf
562960.SH,20240119,,易方达基金管理有限公司旗下基金2023年第4季度报告提示性公告,定期报告(基金) 季度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-19/562960_20240119_9X39.pdf
562960.SH,20240120,,关于易方达中证绿色电力交易型开放式指数证券投资基金可能触发基金合同终止情形的提示性公告,临时报告(基金) 提示性公告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-20/562960_20240120_EUKP.pdf
159509.SZ,20240122,,景顺长城基金管理有限公司关于旗下基金2023年第4季度报告提示性公告,,https://static.cninfo.com.cn/finalpage/2024-01-22/1218949776.PDF
159509.SZ,20240122,,景顺长城纳斯达克科技市值加权交易型开放式指数证券投资基金（QDII）2023年第4季度报告,,https://static.cninfo.com.cn/finalpage/2024-01-22/1218949761.PDF
159660.SZ,20240122,,汇添富纳斯达克100交易型开放式指数证券投资基金（QDII）2023年第4季度报告,,https://static.cninfo.com.cn/finalpage/2024-01-22/1218951119.PDF
159687.SZ,20240122,,南方基金南方东英银河联昌富时亚太低碳精选交易型开放式指数证券投资基金（QDII）2023年第4季度报告,,https://static.cninfo.com.cn/finalpage/2024-01-22/1218950477.PDF
159719.SZ,20240122,,平安富时中国国企开放共赢交易型开放式指数证券投资基金2023年第4季度报告,,https://static.cninfo.com.cn/finalpage/2024-01-22/1218956501.PDF
159777.SZ,20240122,,国联安创业板科技交易型开放式指数证券投资基金2023年第4季度报告,,https://static.cninfo.com.cn/finalpage/2024-01-22/1218949786.PDF
159971.SZ,20240122,,富国创业板交易型开放式指数证券投资基金二0二三年第4季度报告,,https://static.cninfo.com.cn/finalpage/2024-01-22/1218956853.PDF
513800.SH,20240122,,南方顶峰TOPIX交易型开放式指数证券投资基金（QDII）2023年第4季度报告,定期报告(基金) 季度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-22/513800_20240122_BLJE.pdf
513870.SH,20240122,,富国纳斯达克100交易型开放式指数证券投资基金（QDII）二0二三年第4季度报告,定期报告(基金) 季度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-22/513870_20240122_NQBQ.pdf
561370.SH,20240122,,国泰中证2000交易型开放式指数证券投资基金2023年第4季度报告,定期报告(基金) 季度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-22/561370_20240122_WQ3Z.pdf
513190.SH,20240123,,华夏基金管理有限公司关于旗下部分上交所ETF新增申购赎回代办证券公司的公告,临时报告(基金) 营销活动,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-23/513190_20240123_5YYI.pdf
513850.SH,20240123,,易方达MSCI美国50交易型开放式指数证券投资基金（QDII）溢价风险提示公告,临时报告(基金) 其他事项,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-23/513850_20240123_ED3Q.pdf
513850.SH,20240123,,易方达MSCI美国50交易型开放式指数证券投资基金（QDII）溢价风险提示及临时停牌公告,基金运作(基金) 停复牌,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-23/513850_20240123_4TNL.pdf
513870.SH,20240123,,关于富国纳斯达克100交易型开放式指数证券投资基金（QDII）交易价格波动提示公告,临时报告(基金) 其他事项,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-23/513870_20240123_7SDQ.pdf
516570.SH,20240123,,关于易方达中证石化产业交易型开放式指数证券投资基金基金资产净值连续低于5000万元的提示性公告,临时报告(基金) 提示性公告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-23/516570_20240123_9A36.pdf
562590.SH,20240123,,华夏基金管理有限公司关于旗下部分上交所ETF新增申购赎回代办证券公司的公告,临时报告(基金) 营销活动,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-23/562590_20240123_HZWL.pdf
159719.SZ,20240124,,平安基金管理有限公司关于终止与北京微动利基金销售有限公司和北京增财基金销售有限公司相关销售业务的公告,,https://static.cninfo.com.cn/finalpage/2024-01-24/1218977905.PDF
513850.SH,20240124,,易方达MSCI美国50交易型开放式指数证券投资基金（QDII）溢价风险提示及临时停牌公告,基金运作(基金) 停复牌,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-24/513850_20240124_VV9N.pdf
513870.SH,20240124,,关于富国纳斯达克100交易型开放式指数证券投资基金（QDII）交易价格波动提示及临时停牌公告,基金运作(基金) 停复牌,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-24/513870_20240124_95R3.pdf
516570.SH,20240124,,关于易方达中证石化产业交易型开放式指数证券投资基金可能触发基金合同终止情形的提示性公告,临时报告(基金) 提示性公告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-24/516570_20240124_0SU6.pdf
159687.SZ,20240125,,南方基金管理股份有限公司旗下部分ETF增加财达证券为一级交易商的公告,,https://static.cninfo.com.cn/finalpage/2024-01-25/1218988650.PDF
159895.SZ,20240125,,关于易方达中证物联网主题交易型开放式指数证券投资基金基金资产净值连续低于5000万元的提示性公告,,https://static.cninfo.com.cn/finalpage/2024-01-25/1218990517.PDF
513850.SH,20240125,,易方达MSCI美国50交易型开放式指数证券投资基金（QDII）溢价风险提示及临时停牌公告,基金运作(基金) 停复牌,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-25/513850_20240125_TC37.pdf
513870.SH,20240125,,关于富国纳斯达克100交易型开放式指数证券投资基金（QDII）交易价格波动提示及临时停牌公告,基金运作(基金) 停复牌,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-25/513870_20240125_L3A7.pdf
516570.SH,20240125,,关于易方达中证石化产业交易型开放式指数证券投资基金可能触发基金合同终止情形的提示性公告,临时报告(基金) 提示性公告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-25/516570_20240125_4CTO.pdf
159519.SZ,20240126,,国泰基金管理有限公司关于旗下部分交易型开放式基金新增华鑫证券有限责任公司为一级交易商的公告,,https://static.cninfo.com.cn/finalpage/2024-01-26/1219000682.PDF
159537.SZ,20240126,,国泰基金管理有限公司关于旗下部分交易型开放式基金新增华鑫证券有限责任公司为一级交易商的公告,,https://static.cninfo.com.cn/finalpage/2024-01-26/1219000683.PDF
513850.SH,20240126,,易方达MSCI美国50交易型开放式指数证券投资基金（QDII）溢价风险提示及临时停牌公告,临时报告(基金) 其他事项,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-26/513850_20240126_NDNK.pdf
513320.SH,20240127,,关于易方达恒生港股通新经济交易型开放式指数证券投资基金基金资产净值连续低于5000万元的提示性公告,临时报告(基金) 提示性公告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-27/513320_20240127_3VOA.pdf
513850.SH,20240129,,易方达MSCI美国50交易型开放式指数证券投资基金（QDII）溢价风险提示及临时停牌公告,基金运作(基金) 停复牌,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-29/513850_20240129_DWLI.pdf
562920.SH,20240129,,易方达中证信息安全主题交易型开放式指数证券投资基金基金产品资料概要更新,基金运作(基金) 更新招募类/产品资料概要公告及文件,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-29/562920_20240129_3PZC.pdf
513850.SH,20240130,,易方达MSCI美国50交易型开放式指数证券投资基金（QDII）溢价风险提示及临时停牌公告,基金运作(基金) 停复牌,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-30/513850_20240130_DPDY.pdf
159751.SZ,20240131,,关于鹏华中证港股通科技交易型开放式指数证券投资基金2024年非港股通交易日暂停申购、赎回业务的公告,,https://static.cninfo.com.cn/finalpage/2024-01-31/1219041272.PDF
159845.SZ,20240131,,华夏基金管理有限公司关于指定证券投资基金主流动性服务商的公告,,https://static.cninfo.com.cn/finalpage/2024-01-31/1219040120.PDF
513850.SH,20240131,,易方达MSCI美国50交易型开放式指数证券投资基金（QDII）溢价风险提示及临时停牌公告,基金运作(基金) 停复牌,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-31/513850_20240131_K1QL.pdf
560010.SH,20240131,,广发基金管理有限公司关于增加民生证券为旗下部分ETF一级交易商的公告,临时报告(基金) 代办券商变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-31/560010_20240131_B06B.pdf
560680.SH,20240131,,广发基金管理有限公司关于增加民生证券为旗下部分ETF一级交易商的公告,临时报告(基金) 代办券商变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-31/560680_20240131_M5SX.pdf
159517.SZ,20240201,,关于银华中证800增强策略交易型开放式指数证券投资基金基金资产净值低于5000万元的提示性公告,,https://static.cninfo.com.cn/finalpage/2024-02-01/1219054269.PDF
159519.SZ,20240201,,国泰基金管理有限公司关于旗下部分交易型开放式基金新增申万宏源证券有限公司、申万宏源西部证券有限公司为一级交易商的公告,,https://static.cninfo.com.cn/finalpage/2024-02-01/1219053343.PDF
159537.SZ,20240201,,国泰基金管理有限公司关于旗下部分交易型开放式基金新增申万宏源证券有限公司、申万宏源西部证券有限公司为一级交易商的公告,,https://static.cninfo.com.cn/finalpage/2024-02-01/1219053344.PDF
513850.SH,20240201,,易方达MSCI美国50交易型开放式指数证券投资基金（QDII）溢价风险提示公告,临时报告(基金) 提示性公告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-02-01/513850_20240201_Q9IT.pdf
562920.SH,20240201,,易方达中证信息安全主题交易型开放式指数证券投资基金更新的招募说明书,基金运作(基金) 更新招募类/产品资料概要公告及文件,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-02-01/562920_20240201_GI0L.pdf
563300.SH,20240201,,华泰柏瑞基金管理有限公司关于旗下基金投资关联方承销期内承销证券的公告,临时报告(基金) 重大关联交易事项,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-02-01/563300_20240201_AL67.pdf
159519.SZ,20240202,,国泰基金管理有限公司关于旗下部分交易型开放式基金新增万联证券股份有限公司为一级交易商的公告,,https://static.cninfo.com.cn/finalpage/2024-02-02/1219063967.PDF
159537.SZ,20240202,,国泰基金管理有限公司关于旗下部分交易型开放式基金新增万联证券股份有限公司为一级交易商的公告,,https://static.cninfo.com.cn/finalpage/2024-02-02/1219063968.PDF
512100.SH,20240202,,南方基金管理股份有限公司关于旗下基金投资关联方承销证券的关联交易公告,临时报告(基金) 重大关联交易事项,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-02-02/512100_20240202_AV12.pdf
513220.SH,20240202,,招商中证全球中国互联网交易型开放式指数证券投资基金（QDII）溢价风险提示公告,临时报告(基金) 提示性公告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-02-02/513220_20240202_D2BR.pdf
